Name: CCTV-3, URL: http://[2409:8087:1a01:df::4041]/TVOD/88888888/224/3221225799/main.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 凤凰香港, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-5.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 凤凰香港, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-3.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 凤凰香港, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-9.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 凤凰香港, URL: http://php.jdshipin.com/TVOD/iptv.php?id=fhhk$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 凤凰香港, URL: http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639&amp;wsIPSercert=6f8d45434604e7d22f5b0abbc0231d01&amp;wsMonitor=0$订阅源, Date: None, Resolution: 720x576, Response Time: 125 ms
Name: 凤凰香港, URL: https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40$订阅源, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 凤凰香港, URL: http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk2$订阅源, Date: None, Resolution: None, Response Time: 200 ms
Name: 凤凰香港, URL: https://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639&amp;amp;wsIPSercert=6f8d45434604e7d22f5b0abbc0231d01&amp;amp;wsMonitor=0$订阅源, Date: None, Resolution: 720x576, Response Time: 125 ms
Name: 凤凰香港, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-10.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 凤凰香港, URL: http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8$订阅源, Date: None, Resolution: None, Response Time: 76 ms
Name: 凤凰香港, URL: https://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8$订阅源, Date: None, Resolution: None, Response Time: 86 ms
Name: 凤凰香港, URL: http://aktv_stream1.m16tv.cfd/stream/aktv/null-5/AKTV.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 凤凰香港, URL: http://aktv-stream.m16tv.cfd/stream/aktv/null-5/AKTV.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: 凤凰香港, URL: http://162.62.120.19/qctv.fengshows.cn/live/0701phk72.flv$订阅源, Date: None, Resolution: 1280x720, Response Time: 125 ms
Name: 凤凰香港, URL: https://pixman.mytvsuper.com.mp/Smart.php?id=hkphoenix_twn$订阅源, Date: None, Resolution: None, Response Time: 4536 ms
Name: 凤凰香港, URL: http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk$订阅源, Date: None, Resolution: None, Response Time: 765 ms
Name: 凤凰香港, URL: http://dns.yiandrive.com:15907/phenix/fhhk$订阅源, Date: None, Resolution: None, Response Time: 1560 ms
Name: 凤凰香港, URL: http://live4play.uk/livehttpplay?channel_id=20067$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 凤凰香港, URL: http://50.7.234.10:8278/hkphoenix_twn/playlist.m3u8?tid=MACA2858291128582911&ct=19225&tsum=0f01288bbaa6c0403d07e96b0a5db4ed$订阅源, Date: None, Resolution: None, Response Time: 5308 ms
Name: 凤凰香港, URL: http://50.7.234.10:8278/hkphoenix_twn/playlist.m3u8?tid=MD0D2495250724952507&ct=19249&tsum=b1c0a577a7f4aaa9af143d124ba24a40$订阅源, Date: None, Resolution: None, Response Time: 5308 ms
Name: 凤凰卫视, URL: https://stream1.freetv.fun/08e5440bb83a804440e341ae792cffc38d6844b04d5a2c7a4fc5ee04a6fe6bc6.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 凤凰卫视, URL: https://stream1.freetv.fun/feng-huang-wei-shi-6.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 凤凰卫视, URL: https://stream1.freetv.fun/feng-huang-wei-shi-11.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 凤凰卫视, URL: https://stream1.freetv.fun/feng-huang-wei-shi-10.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 凤凰卫视, URL: https://stream1.freetv.fun/feng-huang-wei-shi-3.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 凤凰卫视, URL: https://stream1.freetv.fun/feng-huang-wei-shi-5.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 凤凰卫视, URL: http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd$订阅源, Date: None, Resolution: None, Response Time: 200 ms
Name: 凤凰卫视, URL: http://221.7.175.154:8445/tsfile/live/1020_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 447 ms
Name: 凤凰卫视, URL: http://221.7.175.154:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 447 ms
Name: 凤凰卫视, URL: http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;wsIPSercert=8de23d0849e78e3b16ec92a2092354$订阅源, Date: None, Resolution: 720x576, Response Time: 125 ms
Name: 凤凰卫视, URL: https://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;amp;wsIPSercert=8de23d0849e78e3b16ec92a2092354$订阅源, Date: None, Resolution: 720x576, Response Time: 125 ms
Name: 凤凰卫视, URL: https://pixman.mytvsuper.com.mp/Smart.php?id=phoenixtv_hd$订阅源, Date: None, Resolution: None, Response Time: 4536 ms
Name: 凤凰卫视, URL: http://119.32.12.17:2901/udp/224.1.100.3:11111$订阅源, Date: None, Resolution: 1920x1080, Response Time: 22 ms
Name: 凤凰卫视, URL: http://120.198.101.106:9901/tsfile/live/1062_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 1219 ms
Name: 凤凰卫视, URL: http://122.152.202.33/s/81a8a44f/index.m3u8?id=15$订阅源, Date: None, Resolution: None, Response Time: 765 ms
Name: TVBS亚洲, URL: http://38.64.72.148/hls/modn/list/4005/playlist.m3u8$, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: TVBS亚洲, URL: http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8$, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: TVBS亚洲, URL: http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8$, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: TVBS亚洲, URL: http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8$, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: TVBS亚洲, URL: http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8$, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: TVBS亚洲, URL: http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8$, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: TVBS亚洲, URL: http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: TVBS亚洲, URL: http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?$订阅源, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 香港卫视, URL: https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 香港卫视, URL: https://stream1.freetv.fun/c751876ae5ceaa0d82b5cf2badc152342aa92a4b45bf504d12ee45966b2fc644.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 香港卫视, URL: http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8$, Date: None, Resolution: None, Response Time: 505 ms
Name: 香港卫视, URL: http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$订阅源, Date: None, Resolution: 720x576, Response Time: 125 ms
Name: 香港卫视, URL: http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv$订阅源, Date: None, Resolution: 720x576, Response Time: 125 ms
Name: 香港卫视, URL: http://zhibo.hkstv.tv/livestream/mutfysrq.flv$订阅源, Date: None, Resolution: 720x576, Response Time: 125 ms
Name: 香港卫视, URL: http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0$订阅源, Date: None, Resolution: 720x576, Response Time: 125 ms
Name: 香港卫视, URL: http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0$订阅源, Date: None, Resolution: 720x576, Response Time: 125 ms
Name: 香港卫视, URL: http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639$订阅源, Date: None, Resolution: 720x576, Response Time: 125 ms
Name: 香港卫视, URL: http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7158332927312639$订阅源, Date: None, Resolution: 720x576, Response Time: 125 ms
Name: 香港卫视, URL: http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://stream.qhbtv.com/adws/sd/live.m3u8$订阅源, Date: None, Resolution: 720x576, Response Time: 125 ms
Name: 香港卫视, URL: https://stream1.freetv.fun/79e4d77e2f29a2ca7f7cabbbe2ee02d32a4f2f7fb91ae94d0fb9573c9f94b4ab.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 香港卫视, URL: https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 香港卫视, URL: https://stream1.freetv.fun/xiang-gang-wei-shi-13.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 香港卫视, URL: https://stream1.freetv.fun/ae7eaf28d8610cdc1651ef6a1f7dbb24b49c5a87627d0d881330afaea37a1616.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 香港卫视, URL: https://stream1.freetv.fun/xiang-gang-wei-shi-1.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 香港卫视, URL: http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq.flv$订阅源, Date: None, Resolution: 720x576, Response Time: 125 ms
Name: 香港卫视, URL: http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639&wsIPSercert=6f8d45434604e7d22f5b0abbc0231d01&wsMonitor=0$订阅源, Date: None, Resolution: 720x576, Response Time: 125 ms
Name: 香港卫视, URL: https://stream1.freetv.fun/xiang-gang-wei-shi-7.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 香港卫视, URL: https://stream1.freetv.fun/xiang-gang-wei-shi-8.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 香港卫视, URL: https://stream1.freetv.fun/xiang-gang-wei-shi-11.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 香港卫视, URL: https://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$订阅源, Date: None, Resolution: 720x576, Response Time: 125 ms
Name: 香港卫视, URL: https://piccpndks.v.kcdnvip.com/audio/xianggangweishi_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1413 ms
Name: 香港卫视, URL: https://piccpndali.v.myalicdn.com/audio/xianggangweishi_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 127 ms
Name: 香港卫视, URL: http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=xianggangweishi&P2PChannelID=pd://cctv_p2p_hdxianggangweishi$订阅源, Date: None, Resolution: None, Response Time: 78 ms
Name: 香港卫视, URL: http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;wsIPSercert=8de23d0849e78e3b16ec92a809235421&amp;wsMonitor=0$订阅源, Date: None, Resolution: 720x576, Response Time: 125 ms
Name: 香港卫视, URL: http://148.135.93.213/live.php?id=香港卫视$订阅源, Date: None, Resolution: 720x576, Response Time: 125 ms
Name: 香港卫视, URL: http://anren.live/HK/BSJDUFpB.m3u8$订阅源, Date: None, Resolution: None, Response Time: 567 ms
Name: 纬来体育, URL: https://stream1.freetv.fun/wei-lai-ti-yu-9.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 纬来体育, URL: https://cdn.iptv8k.top/dl/jrys.php?id=292&time=20240926215313&ip=111.229.253.40$, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 纬来体育, URL: https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40$, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 纬来体育, URL: https://stream1.freetv.fun/wei-lai-ti-yu-3.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 纬来体育, URL: https://stream1.freetv.fun/293ffc7d611ff105b214c4988db64f399b5ab87a1b5395ca4ff735e98645e854.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 纬来体育, URL: https://www.freetv.top/migu/796071336.m3u8?migutoken=1cc947d86cb584c31c31c88c005d55965238dbfff7ed75fca8451aed0b564786fde7e4b327e93b92dc96ef57e64e3bb56e8a9e921338080cdae817cb6125d8450b687659ecfee06be9c5d53ac6$订阅源, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 纬来体育, URL: http://dassby.qqff.top:99/live/辽宁体育/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 486 ms
Name: 纬来体育, URL: https://cdn.iptv8k.top/dl/jrys.php?id=292&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 纬来体育, URL: http://122.117.71.103:8562/http/61.222.53.250:8081/hls/67/809/ch28.m3u8$订阅源, Date: None, Resolution: None, Response Time: 297 ms
Name: 纬来体育, URL: http://api3.52tb.xyz/info?id=376&token=20221127jxwhhemby$订阅源, Date: None, Resolution: None, Response Time: 617 ms
Name: 纬来体育, URL: http://api2.52tb.xyz/info?id=375&token=20230120rdbtgv$订阅源, Date: None, Resolution: None, Response Time: 637 ms
Name: 纬来体育, URL: http://aktv_stream1.m16tv.cfd/stream/tuntun/null/AKTV.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 纬来体育, URL: http://aktv.top/AKTV/live/aktv3/null-1/AKTV.m3u8$订阅源, Date: None, Resolution: None, Response Time: 76 ms
Name: 纬来体育, URL: http://aktv_stream1.m16tv.cfd/stream/aktv3/null-1/AKTV.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 纬来体育, URL: http://122.117.71.103:8562/http/61.222.53.250:8081/hls/75/817/ch59.m3u8$订阅源, Date: None, Resolution: None, Response Time: 297 ms
Name: 纬来体育, URL: http://aktv_stream1.m16tv.cfd/stream/tuntun/null/AKTV.m3u8️更新时间$订阅源, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 纬来体育, URL: http://122.117.71.103:8562/纬来体育.m3u8$订阅源, Date: None, Resolution: None, Response Time: 297 ms
Name: 纬来体育, URL: https://pixman.mytvsuper.com.mp/Smart.php?id=videolandsport$订阅源, Date: None, Resolution: None, Response Time: 4536 ms
Name: 纬来体育, URL: http://live4play.uk/livehttpplay?channel_id=20120$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 纬来体育, URL: https://stream1.freetv.fun/wei-lai-ti-yu-1.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: Viutv, URL: https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源, Date: None, Resolution: None, Response Time: 462 ms
Name: Viutv, URL: https://live.hkdvb.com/hls/live/99.m3u8?token=631170156112507&edge=live.tvfree.sbs$订阅源, Date: None, Resolution: None, Response Time: 401 ms
Name: 三立台湾, URL: https://stream1.freetv.fun/san-li-tai-wan-5.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 三立台湾, URL: https://stream1.freetv.fun/san-li-tai-wan-1.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 三立台湾, URL: https://stream1.freetv.fun/acc8e0da66479a3f14682ca5885ae331941e02776a01687bab0f186a80bac6de.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 三立台湾, URL: https://stream1.freetv.fun/san-li-tai-wan-6.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 三立台湾, URL: https://cdn.iptv8k.top/dl/jrys.php?id=269&time=20240926215313&ip=111.229.253.40$订阅源, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 三立台湾, URL: http://50.7.234.10:8278/sanlitaiwan/playlist.m3u8?tid=MD3D6272113862721138&ct=19344&tsum=67db4abe16d57b8ac1ca573eab42c5e4$订阅源, Date: None, Resolution: None, Response Time: 5308 ms
Name: 三立台湾, URL: https://sanlihalive1-a.akamaihd.net/5ffd3a166f7241d9b489b7d7241db96f/ap-northeast-1/4338955585001/profile_0/chunklist.m3u8?hdnea=st=1664678506~exp=9007200919419497~acl=/5ffd3a166f7241d9b489b7d7241db96f/*/profile_0/chunklist.m3u8*~hmac=cfd432e7da8eece68fe4a4da3a3bc08ab1bbc50b147a84c95ae3d4a569e932b1$订阅源, Date: None, Resolution: None, Response Time: 362 ms
Name: 无线新闻, URL: https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40$, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 无线新闻, URL: https://nothingbe.serv00.net/tvb.php?id=C&type=hd$, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 无线新闻, URL: http://cdn.iptv8k.top/dl/jspd.php?id=2$, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 无线新闻, URL: https://stream1.freetv.fun/72987f3fa96af219332cc264f14fbe126748e5dae4c53c74f45f3856e926756e.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 无线新闻, URL: http://cdn9.163189.xyz/smt1.1.php?id=inews_twn$订阅源, Date: None, Resolution: 1280x720, Response Time: 142 ms
Name: 三立新闻, URL: https://stream1.freetv.fun/san-li-xin-wen-4.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 三立新闻, URL: https://stream1.freetv.fun/san-li-xin-wen-3.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 三立新闻, URL: https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8$, Date: None, Resolution: None, Response Time: 125 ms
Name: 三立新闻, URL: https://stream1.freetv.fun/san-li-xin-wen-5.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 三立新闻, URL: https://stream1.freetv.fun/san-li-xin-wen-6.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 三立新闻, URL: https://stream1.freetv.fun/e12a5ecb3e0328b72c684ffe48cb7382b9b3e283c0c99492612b5af06b539153.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 三立新闻, URL: https://stream1.freetv.fun/san-li-xin-wen-2.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 三立新闻, URL: https://tv.iill.top/4gtv/229$订阅源, Date: None, Resolution: None, Response Time: 45 ms
Name: 三立新闻, URL: https://cdn.iptv8k.top/dl/jrys.php?id=273&time=20240926215313&ip=111.229.253.40$订阅源, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 三立新闻, URL: http://aktv.top/AKTV/live/aktv/null-14/AKTV.m3u8$订阅源, Date: None, Resolution: None, Response Time: 76 ms
Name: 三立新闻, URL: http://122.117.71.103:8542/http/61.222.53.250:8081/hls/75/817/ch59.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1305 ms
Name: 三立新闻, URL: http://122.117.71.103:8542/三立新闻.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1305 ms
Name: 三立新闻, URL: https://stream1.freetv.fun/san-li-xin-wen-6.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 东森综合, URL: https://cdn.iptv8k.top/dl/jrys.php?id=220&time=20240926215313&ip=111.229.253.40$, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 东森综合, URL: https://cdn.iptv8k.top/dl/jrys.php?id=221&time=20240926215313&ip=111.229.253.40$, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 东森综合, URL: https://stream1.freetv.fun/226ab2f3bdc9d0a3f07d22b13532ba92c0c3d78ea31f0dac0eac6091369a516e.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 东森综合, URL: https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$订阅源, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 东森综合, URL: http://122.117.71.103:8523/东森综合.m3u8$订阅源, Date: None, Resolution: None, Response Time: 301 ms
Name: 东森综合, URL: https://pixman.mytvsuper.com.mp/Smart.php?id=ettvzhonghe$订阅源, Date: None, Resolution: None, Response Time: 4536 ms
Name: 东森综合, URL: http://live4play.uk/livehttpplay?channel_id=20104$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 东森超视, URL: https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40$, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 东森超视, URL: https://stream1.freetv.fun/dong-sen-chao-shi-4.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 东森超视, URL: https://stream1.freetv.fun/dong-sen-chao-shi-6.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 东森超视, URL: https://stream1.freetv.fun/dong-sen-chao-shi-9.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 东森超视, URL: http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 东森超视, URL: https://stream1.freetv.fun/dong-sen-chao-shi-8.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 东森超视, URL: https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40$, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 东森超视, URL: https://stream1.freetv.fun/dong-sen-chao-shi-3.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 东森超视, URL: http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 东森超视, URL: https://stream1.freetv.fun/dong-sen-chao-shi-7.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 东森超视, URL: https://stream1.freetv.fun/dong-sen-chao-shi-2.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 东森超视, URL: https://stream1.freetv.fun/dong-sen-chao-shi-6.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 东森超视, URL: http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 690 ms
Name: 东森超视, URL: https://stream1.freetv.fun/dong-sen-chao-shi-8.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 东森超视, URL: http://122.117.71.103:8524/东森超视.m3u8$订阅源, Date: None, Resolution: None, Response Time: 292 ms
Name: 东森超视, URL: https://pixman.mytvsuper.com.mp/Smart.php?id=ettvsuper$订阅源, Date: None, Resolution: None, Response Time: 4536 ms
Name: 东森超视, URL: http://50.7.238.114:8278/ettvsuper/playlist.m3u8?tid=MA4A3005409230054092&ct=19225&tsum=c5d89f66fa1a8bcd26f482d4a370def5$订阅源, Date: None, Resolution: None, Response Time: 5306 ms
Name: 东森电影, URL: https://stream1.freetv.fun/dong-sen-dian-ying-3.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 东森电影, URL: https://bsex.serv00.net/Smart.php?id=ettvmovie$, Date: None, Resolution: None, Response Time: 447 ms
Name: 东森电影, URL: https://stream1.freetv.fun/dong-sen-dian-ying-4.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 东森电影, URL: https://stream1.freetv.fun/dong-sen-dian-ying-1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 东森电影, URL: https://stream1.freetv.fun/dong-sen-dian-ying-2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 东森电影, URL: https://stream1.freetv.fun/dong-sen-dian-ying-7.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 东森电影, URL: https://stream1.freetv.fun/dong-sen-dian-ying-8.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 东森电影, URL: https://stream1.freetv.fun/dong-sen-dian-ying-5.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 东森电影, URL: https://stream1.freetv.fun/dong-sen-dian-ying-6.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 东森电影, URL: https://stream1.freetv.fun/dong-sen-dian-ying-2.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 东森电影, URL: https://stream1.freetv.fun/dong-sen-dian-ying-7.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 东森电影, URL: https://cdn.iptv8k.top/dl/jrys.php?id=231&time=20240926215313&ip=111.229.253.40$订阅源, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 东森电影, URL: https://stream1.freetv.fun/dong-sen-dian-ying-8.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 东森电影, URL: https://stream1.freetv.fun/dong-sen-dian-ying-4.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 东森电影, URL: https://stream1.freetv.fun/dong-sen-dian-ying-6.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 东森电影, URL: http://50.7.234.10:8278/ettvmovie/playlist.m3u8?tid=MBDB9268852192688521&ct=19254&tsum=7514b50ebc2e4b06f2e402578d0ac996$订阅源, Date: None, Resolution: None, Response Time: 5308 ms
Name: 东森电影, URL: https://pixman.mytvsuper.com.mp/Smart.php?id=ettvmovie$订阅源, Date: None, Resolution: None, Response Time: 4536 ms
Name: 东森电影, URL: http://live4play.uk/livehttpplay?channel_id=20077$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 东森电影, URL: http://50.7.238.114:8278/ettvmovie/playlist.m3u8?tid=MBDB9268852192688521&ct=19254&tsum=7514b50ebc2e4b06f2e402578d0ac996$订阅源, Date: None, Resolution: None, Response Time: 5306 ms
Name: 东森电影, URL: http://50.7.234.10:8278/ettvmovie/playlist.m3u8?tid=MDED1943740419437404&ct=19225&tsum=120834a4218c4b5c3bb19efb8116f859$订阅源, Date: None, Resolution: None, Response Time: 5308 ms
Name: CHC家庭影院, URL: https://stream1.freetv.fun/ipv6-chcjia-ting-ying-yuan-18.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
